"file","date","n_tweets"
"2020-02/coronavirus-tweet-id-2020-02-20-06.txt","2020-02-20",46744
"2020-02/coronavirus-tweet-id-2020-02-20-07.txt","2020-02-20",25883
"2020-02/coronavirus-tweet-id-2020-02-20-08.txt","2020-02-20",22581
"2020-02/coronavirus-tweet-id-2020-02-20-09.txt","2020-02-20",55861
"2020-02/coronavirus-tweet-id-2020-02-20-10.txt","2020-02-20",58568
"2020-02/coronavirus-tweet-id-2020-02-20-11.txt","2020-02-20",8950
"2020-02/coronavirus-tweet-id-2020-02-20-12.txt","2020-02-20",55189
"2020-02/coronavirus-tweet-id-2020-02-20-13.txt","2020-02-20",59487
"2020-02/coronavirus-tweet-id-2020-02-20-14.txt","2020-02-20",59019
"2020-02/coronavirus-tweet-id-2020-02-20-15.txt","2020-02-20",8103
"2020-02/coronavirus-tweet-id-2020-02-20-16.txt","2020-02-20",55376
"2020-02/coronavirus-tweet-id-2020-02-20-17.txt","2020-02-20",50749
"2020-02/coronavirus-tweet-id-2020-02-20-18.txt","2020-02-20",45709
"2020-02/coronavirus-tweet-id-2020-02-20-19.txt","2020-02-20",41945
"2020-02/coronavirus-tweet-id-2020-02-20-20.txt","2020-02-20",41193
"2020-02/coronavirus-tweet-id-2020-02-20-21.txt","2020-02-20",43697
"2020-02/coronavirus-tweet-id-2020-02-20-22.txt","2020-02-20",44094
"2020-02/coronavirus-tweet-id-2020-02-20-23.txt","2020-02-20",45316
"2020-02/coronavirus-tweet-id-2020-02-21-00.txt","2020-02-21",46070
"2020-02/coronavirus-tweet-id-2020-02-21-01.txt","2020-02-21",55235
"2020-02/coronavirus-tweet-id-2020-02-21-02.txt","2020-02-21",59160
"2020-02/coronavirus-tweet-id-2020-02-21-03.txt","2020-02-21",9415
"2020-02/coronavirus-tweet-id-2020-02-21-04.txt","2020-02-21",52010
"2020-02/coronavirus-tweet-id-2020-02-21-05.txt","2020-02-21",50534
"2020-02/coronavirus-tweet-id-2020-02-21-06.txt","2020-02-21",52202
"2020-02/coronavirus-tweet-id-2020-02-21-07.txt","2020-02-21",5503
"2020-02/coronavirus-tweet-id-2020-02-21-08.txt","2020-02-21",54106
"2020-02/coronavirus-tweet-id-2020-02-21-09.txt","2020-02-21",53962
"2020-02/coronavirus-tweet-id-2020-02-21-10.txt","2020-02-21",30737
"2020-02/coronavirus-tweet-id-2020-02-21-11.txt","2020-02-21",46383
"2020-02/coronavirus-tweet-id-2020-02-21-12.txt","2020-02-21",35137
"2020-02/coronavirus-tweet-id-2020-02-21-13.txt","2020-02-21",62618
"2020-02/coronavirus-tweet-id-2020-02-21-14.txt","2020-02-21",30988
"2020-02/coronavirus-tweet-id-2020-02-21-15.txt","2020-02-21",39352
"2020-02/coronavirus-tweet-id-2020-02-21-16.txt","2020-02-21",55565
"2020-02/coronavirus-tweet-id-2020-02-21-17.txt","2020-02-21",64663
"2020-02/coronavirus-tweet-id-2020-02-21-18.txt","2020-02-21",28567
"2020-02/coronavirus-tweet-id-2020-02-21-19.txt","2020-02-21",71995
"2020-02/coronavirus-tweet-id-2020-02-21-20.txt","2020-02-21",21793
"2020-02/coronavirus-tweet-id-2020-02-21-21.txt","2020-02-21",68734
"2020-02/coronavirus-tweet-id-2020-02-21-22.txt","2020-02-21",68575
"2020-02/coronavirus-tweet-id-2020-02-21-23.txt","2020-02-21",11532
"2020-02/coronavirus-tweet-id-2020-02-22-00.txt","2020-02-22",64514
"2020-02/coronavirus-tweet-id-2020-02-22-01.txt","2020-02-22",65650
"2020-02/coronavirus-tweet-id-2020-02-22-02.txt","2020-02-22",14714
"2020-02/coronavirus-tweet-id-2020-02-22-03.txt","2020-02-22",60986
"2020-02/coronavirus-tweet-id-2020-02-22-04.txt","2020-02-22",37047
"2020-02/coronavirus-tweet-id-2020-02-22-05.txt","2020-02-22",22042
"2020-02/coronavirus-tweet-id-2020-02-22-06.txt","2020-02-22",56754
"2020-02/coronavirus-tweet-id-2020-02-22-07.txt","2020-02-22",18814
"2020-02/coronavirus-tweet-id-2020-02-22-08.txt","2020-02-22",60410
"2020-02/coronavirus-tweet-id-2020-02-22-09.txt","2020-02-22",21469
"2020-02/coronavirus-tweet-id-2020-02-22-10.txt","2020-02-22",72102
"2020-02/coronavirus-tweet-id-2020-02-22-11.txt","2020-02-22",19270
"2020-02/coronavirus-tweet-id-2020-02-22-12.txt","2020-02-22",56625
"2020-02/coronavirus-tweet-id-2020-02-22-13.txt","2020-02-22",47158
"2020-02/coronavirus-tweet-id-2020-02-22-14.txt","2020-02-22",31030
"2020-02/coronavirus-tweet-id-2020-02-22-15.txt","2020-02-22",47481
"2020-02/coronavirus-tweet-id-2020-02-22-16.txt","2020-02-22",58264
"2020-02/coronavirus-tweet-id-2020-02-22-17.txt","2020-02-22",38655
"2020-02/coronavirus-tweet-id-2020-02-22-18.txt","2020-02-22",50825
"2020-02/coronavirus-tweet-id-2020-02-22-19.txt","2020-02-22",66689
"2020-02/coronavirus-tweet-id-2020-02-22-20.txt","2020-02-22",35540
"2020-02/coronavirus-tweet-id-2020-02-24-04.txt","2020-02-24",65418
"2020-02/coronavirus-tweet-id-2020-02-24-05.txt","2020-02-24",35652
"2020-02/coronavirus-tweet-id-2020-02-24-06.txt","2020-02-24",34574
"2020-02/coronavirus-tweet-id-2020-02-24-07.txt","2020-02-24",43079
"2020-02/coronavirus-tweet-id-2020-02-24-08.txt","2020-02-24",55325
"2020-02/coronavirus-tweet-id-2020-02-24-09.txt","2020-02-24",47696
"2020-02/coronavirus-tweet-id-2020-02-24-10.txt","2020-02-24",30695
"2020-02/coronavirus-tweet-id-2020-02-24-11.txt","2020-02-24",57273
"2020-02/coronavirus-tweet-id-2020-02-24-12.txt","2020-02-24",39144
"2020-02/coronavirus-tweet-id-2020-02-24-13.txt","2020-02-24",39277
"2020-02/coronavirus-tweet-id-2020-02-24-14.txt","2020-02-24",47794
"2020-02/coronavirus-tweet-id-2020-02-24-15.txt","2020-02-24",47030
"2020-02/coronavirus-tweet-id-2020-02-24-16.txt","2020-02-24",56592
"2020-02/coronavirus-tweet-id-2020-02-24-17.txt","2020-02-24",48331
"2020-02/coronavirus-tweet-id-2020-02-24-18.txt","2020-02-24",44791
"2020-02/coronavirus-tweet-id-2020-02-24-19.txt","2020-02-24",39481
"2020-02/coronavirus-tweet-id-2020-02-24-20.txt","2020-02-24",51184
"2020-02/coronavirus-tweet-id-2020-02-24-21.txt","2020-02-24",47266
"2020-02/coronavirus-tweet-id-2020-02-24-22.txt","2020-02-24",45796
"2020-02/coronavirus-tweet-id-2020-02-24-23.txt","2020-02-24",9978
"2020-02/coronavirus-tweet-id-2020-02-25-03.txt","2020-02-25",26267
"2020-02/coronavirus-tweet-id-2020-02-25-04.txt","2020-02-25",44785
"2020-02/coronavirus-tweet-id-2020-02-25-05.txt","2020-02-25",43499
"2020-02/coronavirus-tweet-id-2020-02-25-06.txt","2020-02-25",34939
"2020-02/coronavirus-tweet-id-2020-02-25-07.txt","2020-02-25",34169
"2020-02/coronavirus-tweet-id-2020-02-25-08.txt","2020-02-25",64434
"2020-02/coronavirus-tweet-id-2020-02-25-09.txt","2020-02-25",31175
"2020-02/coronavirus-tweet-id-2020-02-25-10.txt","2020-02-25",57517
"2020-02/coronavirus-tweet-id-2020-02-25-11.txt","2020-02-25",46378
"2020-02/coronavirus-tweet-id-2020-02-25-12.txt","2020-02-25",37663
"2020-02/coronavirus-tweet-id-2020-02-25-13.txt","2020-02-25",57150
"2020-02/coronavirus-tweet-id-2020-02-25-14.txt","2020-02-25",36554
"2020-02/coronavirus-tweet-id-2020-02-25-15.txt","2020-02-25",55776
"2020-02/coronavirus-tweet-id-2020-02-25-16.txt","2020-02-25",42588
"2020-02/coronavirus-tweet-id-2020-02-25-17.txt","2020-02-25",52758
"2020-02/coronavirus-tweet-id-2020-02-25-18.txt","2020-02-25",47080
"2020-02/coronavirus-tweet-id-2020-02-25-19.txt","2020-02-25",52824
"2020-02/coronavirus-tweet-id-2020-02-25-20.txt","2020-02-25",47113
"2020-02/coronavirus-tweet-id-2020-02-25-21.txt","2020-02-25",54931
"2020-02/coronavirus-tweet-id-2020-02-25-22.txt","2020-02-25",48553
"2020-02/coronavirus-tweet-id-2020-02-25-23.txt","2020-02-25",46402
"2020-02/coronavirus-tweet-id-2020-02-26-00.txt","2020-02-26",57696
"2020-02/coronavirus-tweet-id-2020-02-26-01.txt","2020-02-26",40028
"2020-02/coronavirus-tweet-id-2020-02-26-02.txt","2020-02-26",61851
"2020-02/coronavirus-tweet-id-2020-02-26-03.txt","2020-02-26",38637
"2020-02/coronavirus-tweet-id-2020-02-26-04.txt","2020-02-26",55363
"2020-02/coronavirus-tweet-id-2020-02-26-05.txt","2020-02-26",44541
"2020-02/coronavirus-tweet-id-2020-02-26-06.txt","2020-02-26",39268
"2020-02/coronavirus-tweet-id-2020-02-26-07.txt","2020-02-26",40203
"2020-02/coronavirus-tweet-id-2020-02-26-08.txt","2020-02-26",50852
"2020-02/coronavirus-tweet-id-2020-02-26-09.txt","2020-02-26",45663
"2020-02/coronavirus-tweet-id-2020-02-26-10.txt","2020-02-26",46358
"2020-02/coronavirus-tweet-id-2020-02-26-11.txt","2020-02-26",48152
"2020-02/coronavirus-tweet-id-2020-02-26-12.txt","2020-02-26",55479
"2020-02/coronavirus-tweet-id-2020-02-26-13.txt","2020-02-26",45735
"2020-02/coronavirus-tweet-id-2020-02-26-14.txt","2020-02-26",39692
"2020-02/coronavirus-tweet-id-2020-02-26-15.txt","2020-02-26",55386
"2020-02/coronavirus-tweet-id-2020-02-26-16.txt","2020-02-26",37819
"2020-02/coronavirus-tweet-id-2020-02-26-17.txt","2020-02-26",58806
"2020-02/coronavirus-tweet-id-2020-02-26-18.txt","2020-02-26",44397
"2020-02/coronavirus-tweet-id-2020-02-26-19.txt","2020-02-26",54174
"2020-02/coronavirus-tweet-id-2020-02-26-20.txt","2020-02-26",51438
"2020-02/coronavirus-tweet-id-2020-02-26-21.txt","2020-02-26",48350
"2020-02/coronavirus-tweet-id-2020-02-26-22.txt","2020-02-26",56949
"2020-02/coronavirus-tweet-id-2020-02-26-23.txt","2020-02-26",44040
"2020-02/coronavirus-tweet-id-2020-02-27-00.txt","2020-02-27",57160
"2020-02/coronavirus-tweet-id-2020-02-27-01.txt","2020-02-27",38460
"2020-02/coronavirus-tweet-id-2020-02-27-02.txt","2020-02-27",53534
"2020-02/coronavirus-tweet-id-2020-02-27-03.txt","2020-02-27",39591
"2020-02/coronavirus-tweet-id-2020-02-27-04.txt","2020-02-27",47896
"2020-02/coronavirus-tweet-id-2020-02-27-05.txt","2020-02-27",52289
"2020-02/coronavirus-tweet-id-2020-02-27-06.txt","2020-02-27",40996
"2020-02/coronavirus-tweet-id-2020-02-27-07.txt","2020-02-27",43349
"2020-02/coronavirus-tweet-id-2020-02-27-08.txt","2020-02-27",66195
"2020-02/coronavirus-tweet-id-2020-02-27-09.txt","2020-02-27",31248
"2020-02/coronavirus-tweet-id-2020-02-27-10.txt","2020-02-27",52697
"2020-02/coronavirus-tweet-id-2020-02-27-11.txt","2020-02-27",45364
"2020-02/coronavirus-tweet-id-2020-02-27-12.txt","2020-02-27",46297
"2020-02/coronavirus-tweet-id-2020-02-27-13.txt","2020-02-27",58855
"2020-02/coronavirus-tweet-id-2020-02-27-14.txt","2020-02-27",37678
"2020-02/coronavirus-tweet-id-2020-02-27-15.txt","2020-02-27",59999
"2020-02/coronavirus-tweet-id-2020-02-27-16.txt","2020-02-27",38660
"2020-02/coronavirus-tweet-id-2020-02-27-17.txt","2020-02-27",59708
"2020-02/coronavirus-tweet-id-2020-02-27-18.txt","2020-02-27",39463
"2020-02/coronavirus-tweet-id-2020-02-27-19.txt","2020-02-27",62619
"2020-02/coronavirus-tweet-id-2020-02-27-20.txt","2020-02-27",39959
"2020-02/coronavirus-tweet-id-2020-02-27-21.txt","2020-02-27",57371
"2020-02/coronavirus-tweet-id-2020-02-27-22.txt","2020-02-27",37440
"2020-02/coronavirus-tweet-id-2020-02-27-23.txt","2020-02-27",56442
"2020-02/coronavirus-tweet-id-2020-02-28-00.txt","2020-02-28",46518
"2020-02/coronavirus-tweet-id-2020-02-28-01.txt","2020-02-28",86018
"2020-02/coronavirus-tweet-id-2020-02-28-02.txt","2020-02-28",226781
"2020-02/coronavirus-tweet-id-2020-02-28-03.txt","2020-02-28",207031
"2020-02/coronavirus-tweet-id-2020-02-28-04.txt","2020-02-28",204484
"2020-02/coronavirus-tweet-id-2020-02-28-05.txt","2020-02-28",181149
"2020-02/coronavirus-tweet-id-2020-02-28-06.txt","2020-02-28",177852
"2020-02/coronavirus-tweet-id-2020-02-28-07.txt","2020-02-28",118882
"2020-02/coronavirus-tweet-id-2020-02-28-08.txt","2020-02-28",57431
"2020-02/coronavirus-tweet-id-2020-02-28-09.txt","2020-02-28",47686
"2020-02/coronavirus-tweet-id-2020-02-28-10.txt","2020-02-28",47095
"2020-02/coronavirus-tweet-id-2020-02-28-11.txt","2020-02-28",55293
"2020-02/coronavirus-tweet-id-2020-02-28-12.txt","2020-02-28",37499
"2020-02/coronavirus-tweet-id-2020-02-28-13.txt","2020-02-28",59274
"2020-02/coronavirus-tweet-id-2020-02-28-14.txt","2020-02-28",42603
"2020-02/coronavirus-tweet-id-2020-02-28-15.txt","2020-02-28",57982
"2020-02/coronavirus-tweet-id-2020-02-28-16.txt","2020-02-28",50981
"2020-02/coronavirus-tweet-id-2020-02-28-17.txt","2020-02-28",45012
"2020-02/coronavirus-tweet-id-2020-02-28-18.txt","2020-02-28",59632
"2020-02/coronavirus-tweet-id-2020-02-28-19.txt","2020-02-28",39599
"2020-02/coronavirus-tweet-id-2020-02-28-20.txt","2020-02-28",59479
"2020-02/coronavirus-tweet-id-2020-02-28-21.txt","2020-02-28",49317
"2020-02/coronavirus-tweet-id-2020-02-28-22.txt","2020-02-28",42504
"2020-02/coronavirus-tweet-id-2020-02-28-23.txt","2020-02-28",57013
"2020-02/coronavirus-tweet-id-2020-02-29-00.txt","2020-02-29",36009
"2020-02/coronavirus-tweet-id-2020-02-29-01.txt","2020-02-29",171688
"2020-02/coronavirus-tweet-id-2020-02-29-02.txt","2020-02-29",185917
"2020-02/coronavirus-tweet-id-2020-02-29-03.txt","2020-02-29",178352
"2020-02/coronavirus-tweet-id-2020-02-29-04.txt","2020-02-29",166860
"2020-02/coronavirus-tweet-id-2020-02-29-05.txt","2020-02-29",133200
"2020-02/coronavirus-tweet-id-2020-02-29-06.txt","2020-02-29",109050
"2020-02/coronavirus-tweet-id-2020-02-29-07.txt","2020-02-29",112812
"2020-02/coronavirus-tweet-id-2020-02-29-08.txt","2020-02-29",104628
"2020-02/coronavirus-tweet-id-2020-02-29-09.txt","2020-02-29",106290
"2020-02/coronavirus-tweet-id-2020-02-29-10.txt","2020-02-29",104060
"2020-02/coronavirus-tweet-id-2020-02-29-11.txt","2020-02-29",113928
"2020-02/coronavirus-tweet-id-2020-02-29-12.txt","2020-02-29",139644
"2020-02/coronavirus-tweet-id-2020-02-29-13.txt","2020-02-29",150972
"2020-02/coronavirus-tweet-id-2020-02-29-14.txt","2020-02-29",184105
"2020-02/coronavirus-tweet-id-2020-02-29-15.txt","2020-02-29",188923
"2020-02/coronavirus-tweet-id-2020-02-29-16.txt","2020-02-29",174401
"2020-02/coronavirus-tweet-id-2020-02-29-17.txt","2020-02-29",194614
"2020-02/coronavirus-tweet-id-2020-02-29-18.txt","2020-02-29",215021
"2020-02/coronavirus-tweet-id-2020-02-29-19.txt","2020-02-29",238640
"2020-02/coronavirus-tweet-id-2020-02-29-20.txt","2020-02-29",203635
"2020-02/coronavirus-tweet-id-2020-02-29-21.txt","2020-02-29",188240
"2020-02/coronavirus-tweet-id-2020-02-29-22.txt","2020-02-29",177522
"2020-02/coronavirus-tweet-id-2020-02-29-23.txt","2020-02-29",156869
"2020-03/coronavirus-tweet-id-2020-03-01-00.txt","2020-03-01",150126
"2020-03/coronavirus-tweet-id-2020-03-01-01.txt","2020-03-01",138592
"2020-03/coronavirus-tweet-id-2020-03-01-02.txt","2020-03-01",132778
"2020-03/coronavirus-tweet-id-2020-03-01-03.txt","2020-03-01",144540
"2020-03/coronavirus-tweet-id-2020-03-01-04.txt","2020-03-01",124251
"2020-03/coronavirus-tweet-id-2020-03-01-05.txt","2020-03-01",116752
"2020-03/coronavirus-tweet-id-2020-03-01-06.txt","2020-03-01",98341
"2020-03/coronavirus-tweet-id-2020-03-01-07.txt","2020-03-01",96389
"2020-03/coronavirus-tweet-id-2020-03-01-08.txt","2020-03-01",98189
"2020-03/coronavirus-tweet-id-2020-03-01-09.txt","2020-03-01",85717
"2020-03/coronavirus-tweet-id-2020-03-01-10.txt","2020-03-01",85990
"2020-03/coronavirus-tweet-id-2020-03-01-11.txt","2020-03-01",100783
"2020-03/coronavirus-tweet-id-2020-03-01-12.txt","2020-03-01",102874
"2020-03/coronavirus-tweet-id-2020-03-01-13.txt","2020-03-01",139584
"2020-03/coronavirus-tweet-id-2020-03-01-14.txt","2020-03-01",152134
"2020-03/coronavirus-tweet-id-2020-03-01-15.txt","2020-03-01",142604
"2020-03/coronavirus-tweet-id-2020-03-01-16.txt","2020-03-01",137641
"2020-03/coronavirus-tweet-id-2020-03-01-17.txt","2020-03-01",137076
"2020-03/coronavirus-tweet-id-2020-03-01-18.txt","2020-03-01",133393
"2020-03/coronavirus-tweet-id-2020-03-01-19.txt","2020-03-01",124150
"2020-03/coronavirus-tweet-id-2020-03-01-20.txt","2020-03-01",124889
"2020-03/coronavirus-tweet-id-2020-03-01-21.txt","2020-03-01",117529
"2020-03/coronavirus-tweet-id-2020-03-01-22.txt","2020-03-01",85423
"2020-03/coronavirus-tweet-id-2020-03-01-23.txt","2020-03-01",52941
"2020-03/coronavirus-tweet-id-2020-03-02-00.txt","2020-03-02",12936
"2020-03/coronavirus-tweet-id-2020-03-02-01.txt","2020-03-02",45826
"2020-03/coronavirus-tweet-id-2020-03-02-02.txt","2020-03-02",45015
"2020-03/coronavirus-tweet-id-2020-03-02-03.txt","2020-03-02",37678
"2020-03/coronavirus-tweet-id-2020-03-02-04.txt","2020-03-02",35713
"2020-03/coronavirus-tweet-id-2020-03-02-05.txt","2020-03-02",46071
"2020-03/coronavirus-tweet-id-2020-03-02-06.txt","2020-03-02",44295
"2020-03/coronavirus-tweet-id-2020-03-02-07.txt","2020-03-02",29858
"2020-03/coronavirus-tweet-id-2020-03-02-08.txt","2020-03-02",45241
"2020-03/coronavirus-tweet-id-2020-03-02-09.txt","2020-03-02",47083
"2020-03/coronavirus-tweet-id-2020-03-02-10.txt","2020-03-02",37920
"2020-03/coronavirus-tweet-id-2020-03-02-11.txt","2020-03-02",39628
"2020-03/coronavirus-tweet-id-2020-03-02-12.txt","2020-03-02",45671
"2020-03/coronavirus-tweet-id-2020-03-02-13.txt","2020-03-02",46149
"2020-03/coronavirus-tweet-id-2020-03-02-14.txt","2020-03-02",30897
"2020-03/coronavirus-tweet-id-2020-03-02-15.txt","2020-03-02",46714
"2020-03/coronavirus-tweet-id-2020-03-02-16.txt","2020-03-02",46529
"2020-03/coronavirus-tweet-id-2020-03-02-17.txt","2020-03-02",35433
"2020-03/coronavirus-tweet-id-2020-03-02-18.txt","2020-03-02",43862
"2020-03/coronavirus-tweet-id-2020-03-02-19.txt","2020-03-02",49603
"2020-03/coronavirus-tweet-id-2020-03-02-20.txt","2020-03-02",39734
"2020-03/coronavirus-tweet-id-2020-03-02-21.txt","2020-03-02",43071
"2020-03/coronavirus-tweet-id-2020-03-02-22.txt","2020-03-02",40894
"2020-03/coronavirus-tweet-id-2020-03-02-23.txt","2020-03-02",52228
"2020-03/coronavirus-tweet-id-2020-03-03-00.txt","2020-03-03",34346
"2020-03/coronavirus-tweet-id-2020-03-03-01.txt","2020-03-03",52469
"2020-03/coronavirus-tweet-id-2020-03-03-02.txt","2020-03-03",43319
"2020-03/coronavirus-tweet-id-2020-03-03-03.txt","2020-03-03",40404
"2020-03/coronavirus-tweet-id-2020-03-03-04.txt","2020-03-03",54911
"2020-03/coronavirus-tweet-id-2020-03-03-05.txt","2020-03-03",36249
"2020-03/coronavirus-tweet-id-2020-03-03-06.txt","2020-03-03",55418
"2020-03/coronavirus-tweet-id-2020-03-03-07.txt","2020-03-03",90467
"2020-03/coronavirus-tweet-id-2020-03-03-08.txt","2020-03-03",109981
"2020-03/coronavirus-tweet-id-2020-03-03-09.txt","2020-03-03",108645
"2020-03/coronavirus-tweet-id-2020-03-03-10.txt","2020-03-03",110902
"2020-03/coronavirus-tweet-id-2020-03-03-11.txt","2020-03-03",134158
"2020-03/coronavirus-tweet-id-2020-03-03-12.txt","2020-03-03",142148
"2020-03/coronavirus-tweet-id-2020-03-03-13.txt","2020-03-03",167543
"2020-03/coronavirus-tweet-id-2020-03-03-14.txt","2020-03-03",179313
"2020-03/coronavirus-tweet-id-2020-03-03-15.txt","2020-03-03",185488
"2020-03/coronavirus-tweet-id-2020-03-03-16.txt","2020-03-03",199425
"2020-03/coronavirus-tweet-id-2020-03-03-17.txt","2020-03-03",199469
"2020-03/coronavirus-tweet-id-2020-03-03-18.txt","2020-03-03",189837
"2020-03/coronavirus-tweet-id-2020-03-03-19.txt","2020-03-03",205429
"2020-03/coronavirus-tweet-id-2020-03-03-20.txt","2020-03-03",208279
"2020-03/coronavirus-tweet-id-2020-03-03-21.txt","2020-03-03",221325
"2020-03/coronavirus-tweet-id-2020-03-03-22.txt","2020-03-03",199007
"2020-03/coronavirus-tweet-id-2020-03-03-23.txt","2020-03-03",204126
"2020-03/coronavirus-tweet-id-2020-03-04-00.txt","2020-03-04",172440
"2020-03/coronavirus-tweet-id-2020-03-04-01.txt","2020-03-04",174932
"2020-03/coronavirus-tweet-id-2020-03-04-02.txt","2020-03-04",166074
"2020-03/coronavirus-tweet-id-2020-03-04-03.txt","2020-03-04",154874
"2020-03/coronavirus-tweet-id-2020-03-04-04.txt","2020-03-04",138437
"2020-03/coronavirus-tweet-id-2020-03-04-05.txt","2020-03-04",113064
"2020-03/coronavirus-tweet-id-2020-03-04-06.txt","2020-03-04",121416
"2020-03/coronavirus-tweet-id-2020-03-04-07.txt","2020-03-04",114738
"2020-03/coronavirus-tweet-id-2020-03-04-08.txt","2020-03-04",117309
"2020-03/coronavirus-tweet-id-2020-03-04-09.txt","2020-03-04",116137
"2020-03/coronavirus-tweet-id-2020-03-04-10.txt","2020-03-04",110027
"2020-03/coronavirus-tweet-id-2020-03-04-11.txt","2020-03-04",134990
"2020-03/coronavirus-tweet-id-2020-03-04-12.txt","2020-03-04",142217
"2020-03/coronavirus-tweet-id-2020-03-04-13.txt","2020-03-04",172470
"2020-03/coronavirus-tweet-id-2020-03-04-14.txt","2020-03-04",173451
"2020-03/coronavirus-tweet-id-2020-03-04-15.txt","2020-03-04",184239
"2020-03/coronavirus-tweet-id-2020-03-04-16.txt","2020-03-04",193785
"2020-03/coronavirus-tweet-id-2020-03-04-17.txt","2020-03-04",210512
"2020-03/coronavirus-tweet-id-2020-03-04-18.txt","2020-03-04",202903
"2020-03/coronavirus-tweet-id-2020-03-04-19.txt","2020-03-04",181955
"2020-03/coronavirus-tweet-id-2020-03-04-20.txt","2020-03-04",173932
"2020-03/coronavirus-tweet-id-2020-03-04-21.txt","2020-03-04",39053
"2020-03/coronavirus-tweet-id-2020-03-04-22.txt","2020-03-04",59937
"2020-03/coronavirus-tweet-id-2020-03-04-23.txt","2020-03-04",39886
"2020-03/coronavirus-tweet-id-2020-03-05-00.txt","2020-03-05",56113
"2020-03/coronavirus-tweet-id-2020-03-05-01.txt","2020-03-05",38932
"2020-03/coronavirus-tweet-id-2020-03-05-02.txt","2020-03-05",59157
"2020-03/coronavirus-tweet-id-2020-03-05-03.txt","2020-03-05",44798
"2020-03/coronavirus-tweet-id-2020-03-05-04.txt","2020-03-05",50889
"2020-03/coronavirus-tweet-id-2020-03-05-05.txt","2020-03-05",53624
"2020-03/coronavirus-tweet-id-2020-03-05-06.txt","2020-03-05",39203
"2020-03/coronavirus-tweet-id-2020-03-05-07.txt","2020-03-05",54934
"2020-03/coronavirus-tweet-id-2020-03-05-08.txt","2020-03-05",43174
"2020-03/coronavirus-tweet-id-2020-03-05-09.txt","2020-03-05",54313
"2020-03/coronavirus-tweet-id-2020-03-05-10.txt","2020-03-05",43829
"2020-03/coronavirus-tweet-id-2020-03-05-11.txt","2020-03-05",55842
"2020-03/coronavirus-tweet-id-2020-03-05-12.txt","2020-03-05",36672
"2020-03/coronavirus-tweet-id-2020-03-05-13.txt","2020-03-05",53798
"2020-03/coronavirus-tweet-id-2020-03-05-14.txt","2020-03-05",49674
"2020-03/coronavirus-tweet-id-2020-03-05-15.txt","2020-03-05",41629
"2020-03/coronavirus-tweet-id-2020-03-05-16.txt","2020-03-05",55259
"2020-03/coronavirus-tweet-id-2020-03-05-17.txt","2020-03-05",38851
"2020-03/coronavirus-tweet-id-2020-03-05-18.txt","2020-03-05",55620
"2020-03/coronavirus-tweet-id-2020-03-05-19.txt","2020-03-05",50342
"2020-03/coronavirus-tweet-id-2020-03-05-20.txt","2020-03-05",43851
"2020-03/coronavirus-tweet-id-2020-03-05-21.txt","2020-03-05",54558
"2020-03/coronavirus-tweet-id-2020-03-05-22.txt","2020-03-05",41060
"2020-03/coronavirus-tweet-id-2020-03-05-23.txt","2020-03-05",54009
"2020-03/coronavirus-tweet-id-2020-03-06-00.txt","2020-03-06",39925
"2020-03/coronavirus-tweet-id-2020-03-06-01.txt","2020-03-06",50596
"2020-03/coronavirus-tweet-id-2020-03-06-02.txt","2020-03-06",57193
"2020-03/coronavirus-tweet-id-2020-03-06-03.txt","2020-03-06",39102
"2020-03/coronavirus-tweet-id-2020-03-06-04.txt","2020-03-06",56046
"2020-03/coronavirus-tweet-id-2020-03-06-05.txt","2020-03-06",38214
"2020-03/coronavirus-tweet-id-2020-03-06-06.txt","2020-03-06",56894
"2020-03/coronavirus-tweet-id-2020-03-06-07.txt","2020-03-06",39964
"2020-03/coronavirus-tweet-id-2020-03-06-08.txt","2020-03-06",56289
"2020-03/coronavirus-tweet-id-2020-03-06-09.txt","2020-03-06",41703
"2020-03/coronavirus-tweet-id-2020-03-06-10.txt","2020-03-06",55806
"2020-03/coronavirus-tweet-id-2020-03-06-11.txt","2020-03-06",40320
"2020-03/coronavirus-tweet-id-2020-03-06-12.txt","2020-03-06",56362
"2020-03/coronavirus-tweet-id-2020-03-06-13.txt","2020-03-06",48269
"2020-03/coronavirus-tweet-id-2020-03-06-14.txt","2020-03-06",52652
"2020-03/coronavirus-tweet-id-2020-03-06-15.txt","2020-03-06",56071
"2020-03/coronavirus-tweet-id-2020-03-06-16.txt","2020-03-06",41079
"2020-03/coronavirus-tweet-id-2020-03-06-17.txt","2020-03-06",55171
"2020-03/coronavirus-tweet-id-2020-03-06-18.txt","2020-03-06",53113
"2020-03/coronavirus-tweet-id-2020-03-06-19.txt","2020-03-06",42715
"2020-03/coronavirus-tweet-id-2020-03-06-20.txt","2020-03-06",64340
"2020-03/coronavirus-tweet-id-2020-03-06-21.txt","2020-03-06",45520
"2020-03/coronavirus-tweet-id-2020-03-06-22.txt","2020-03-06",63073
"2020-03/coronavirus-tweet-id-2020-03-06-23.txt","2020-03-06",44208
"2020-03/coronavirus-tweet-id-2020-03-07-00.txt","2020-03-07",56554
"2020-03/coronavirus-tweet-id-2020-03-07-01.txt","2020-03-07",56258
"2020-03/coronavirus-tweet-id-2020-03-07-02.txt","2020-03-07",38318
"2020-03/coronavirus-tweet-id-2020-03-07-03.txt","2020-03-07",54835
"2020-03/coronavirus-tweet-id-2020-03-07-04.txt","2020-03-07",40926
